part,doc,page,times,near
1N5819,9x,1,1,D3 J1 C48
1N5819,aj,1,1,C38 IC11 C28
1N5819,ak,1,1,C38 IC11 C28
2N017,4d,1,3,
2N2222,57,1,1,
2N2222,6r,1,1,
2N2222,6s,1,1,
2N2222,6y,1,1,
2N3904,3a,5,1,
2N3904,3a,6,1,
2N3904,3a,25,1,
2N3904,3b,7,1,
2N3904,3b,8,1,
2N3904,3b,32,1,
2N3904,3c,5,1,
2N3904,3c,7,1,
2N3904,3c,27,1,
2N3904,4v,2,4,Q4 Q2 Q3
2N3904,4v,3,1,
2N3904,4v,19,1,
2N3904,4v,24,2,
2N3904,4w,2,4,Q4 Q2 Q3
2N3904,4w,3,1,
2N3904,4w,19,1,
2N3904,4w,24,2,
2N3904,4x,3,1,
2N3904,4x,7,1,
2N3904,4y,3,1,
2N3904,4y,7,1,
2N3904,4z,3,1,
2N3904,4z,7,1,
2N3904,52,2,3,Q4 Q2 Q3
2N3904,53,2,3,Q4 Q2 Q3
2N3904,55,1,1,
2N3904,7m,2,1,
2N3904,7m,3,3,
2N3904,7m,9,1,
2N3904,7n,2,1,
2N3904,7n,3,3,
2N3904,7n,10,1,
2N3904,7v,1,1,
2N3904,81,2,1,Q3
2N3904,82,2,1,Q3 IC1
2N3904,83,2,1,
2N3904,84,2,1,Q3
2N3904,al,1,1,
2N3904,p,61,2,Q3 Q4
2N3904N,3a,9,1,Q201 R201 R206
2N3904N,3b,12,1,Q201 R201 R206
2N3904N,3c,10,1,Q201 R201 R206
2N3904N,9z,23,1,Q201 R202 R206
2N3904N,a0,17,1,Q201 Q201 R201
2N3906,4v,2,8,R29 R19 R28
2N3906,4v,3,1,
2N3906,4v,19,1,
2N3906,4v,24,3,
2N3906,4w,2,7,R28 C5 R29
2N3906,4w,3,1,
2N3906,4w,19,1,
2N3906,4w,24,3,
2N3906,4x,3,1,
2N3906,4x,7,1,
2N3906,4y,3,1,
2N3906,4y,7,1,
2N3906,4z,3,1,
2N3906,4z,7,1,
2N3906,52,2,8,R29 R19 R28
2N3906,53,2,8,R29 R19 R28
2N3906,55,1,1,
2N3906,7m,2,1,
2N3906,7m,3,2,
2N3906,7m,9,3,
2N3906,7n,2,1,
2N3906,7n,3,2,
2N3906,7n,10,3,
2N3906,p,61,4,Q8 R28 R22
2N5109,5o,1,1,
2N7000,5c,1,1,
2N7000,7v,1,1,
2N7000,7w,3,1,
2N7000,7w,7,1,
2N7000,7y,3,1,
2N7000,7y,7,1,
2N7000,7z,1,1,
2N7000,7z,2,1,Q1 C10
2N7000,7z,3,1,
2N7000,7z,4,1,
2N7000,7z,7,3,
2N7000,7z,8,1,
2N7000,80,1,1,
2N7000,80,3,2,
2N7000,80,6,4,
2N7000,81,2,1,Q3
