id,key,title,url,parent,role,year,month,pages
1o,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-05.pdf,The Radio Constructor 1957-05,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-05.pdf,,issue,1957,05,37
1p,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-09.pdf,The Radio Constructor 1957-09,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-09.pdf,,issue,1957,09,38
1q,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-10.pdf,The Radio Constructor 1957-10,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-10.pdf,,issue,1957,10,38
1r,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-11.pdf,The Radio Constructor 1957-11,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1957-11.pdf,,issue,1957,11,38
1s,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-03.pdf,The Radio Constructor 1958-03,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-03.pdf,,issue,1958,03,38
1t,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-04.pdf,The Radio Constructor 1958-04,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-04.pdf,,issue,1958,04,42
1u,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-05.pdf,The Radio Constructor 1958-05,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-05.pdf,,issue,1958,05,42
1v,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-09.pdf,The Radio Constructor 1958-09,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-09.pdf,,issue,1958,09,84
1w,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-10.pdf,The Radio Constructor 1958-10,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-10.pdf,,issue,1958,10,84
1x,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-11.pdf,The Radio Constructor 1958-11,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1958-11.pdf,,issue,1958,11,84
1y,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-03.pdf,The Radio Constructor 1959-03,https://www.worldradiohistory.com/UK/Radio-Constructor/50s/RC-1959-03.pdf,,issue,1959,03,41
